time,displacement
0.5605605605605606,-0.7015290130226352
0.5705705705705706,-0.6790968181746425
0.5805805805805806,-0.6541990789493176
0.5905905905905906,-0.6269589381422057
0.6006006006006006,-0.5975075870759983
0.6106106106106106,-0.5659836659677545
0.6206206206206206,-0.5325326407736614
0.6306306306306306,-0.49730615921308097
0.6406406406406406,-0.4604613887291635
0.6506506506506506,-0.42216033918737034
0.6606606606606606,-0.38256917314578504
0.6706706706706707,-0.3418575065520603
0.6806806806806807,-0.30019770273134416
0.6906906906906907,-0.2577641625275478
0.7007007007007007,-0.21473261344703945
0.7107107107107107,-0.17127940062943686
0.7207207207207207,-0.12758078243478702
0.7307307307307307,-0.0838122333903607
0.7407407407407407,-0.04014775718384515
0.7507507507507507,0.003240787676854026
0.7607607607607607,0.046184346993211126
0.7707707707707707,0.08851731233667541
0.7807807807807807,0.1300781424763079
0.7907907907907907,0.17070996251235615
0.8008008008008007,0.21026113856547765
0.8108108108108109,0.24858582598952897
0.8208208208208209,0.2855444892008961
0.8308308308308309,0.3210043913487497
0.8408408408408409,0.35484005218769465
0.8508508508508509,0.38693367265651163
0.8608608608608609,0.41717552481343134
0.8708708708708709,0.44546430592899694
0.8808808808808809,0.47170745569142153
0.8908908908908909,0.49582143563584113
0.9009009009009009,0.5177319700672688
0.9109109109109109,0.5373742479068156
0.9209209209209209,0.5546930850511523
0.9309309309309309,0.569643046995613
0.9409409409409409,0.5821885316311802
0.950950950950951,0.5923038122841802
0.960960960960961,0.599973041224244
0.970970970970971,0.6051902140203946
0.980980980980981,0.6079590952763421
0.990990990990991,0.6082931064237195
1.001001001001001,0.6062151763954617
1.011011011011011,0.6017575561403193
1.021021021021021,0.5949615980731086
1.031031031031031,0.5858775016832329
1.0410410410410411,0.5745640266458409
1.0510510510510511,0.5610881748952666
1.0610610610610611,0.5455248432287633
1.0710710710710711,0.5279564481096101
1.0810810810810811,0.5084725244321306
1.0910910910910911,0.48716930009670073
1.1011011011011012,0.46414924832020993
1.1111111111111112,0.4395206196764154
1.1211211211211212,0.41339695592102405
1.1311311311311312,0.38589658770800417
1.1411411411411412,0.3571421183464235
1.1511511511511512,0.3272598957809855
1.1611611611611612,0.296379475004317
1.1711711711711712,0.2646330731249498
1.1811811811811812,0.2321550193218829
1.1911911911911912,0.19908120191462486
1.2012012012012012,0.16554851476684157
1.2112112112112112,0.1316943052222908
1.2212212212212212,0.09765582574373878
1.2312312312312312,0.06356969138929254
1.2412412412412412,0.02957134521619528
1.2512512512512513,-0.004205466350076055
1.2612612612612613,-0.03762920620331441
1.2712712712712713,-0.07057104538959705
1.2812812812812813,-0.10290534624861364
1.2912912912912913,-0.1345101281065299
1.3013013013013013,-0.16526751385020955
1.3113113113113113,-0.1950641558049499
1.3213213213213213,-0.22379163943555477
1.3313313313313313,-0.2513468634931074
1.3413413413413413,-0.27763239533682443
1.3513513513513513,-0.3025568002712963
1.3613613613613613,-0.32603494385386433
1.3713713713713713,-0.3479882662443444
1.3813813813813813,-0.3683450277892247
1.3913913913913913,-0.38704052515441834
1.4014014014014013,-0.40401727744411714
1.4114114114114114,-0.4192251818677168
1.4214214214214214,-0.4326216386417322
1.4314314314314314,-0.44417164493856787
1.4414414414414414,-0.4538478578184295
1.4514514514514514,-0.4616306262041257
1.4614614614614614,-0.4675079920804796
1.4714714714714714,-0.47147566122013473
1.4814814814814814,-0.47353694385518386
1.4914914914914914,-0.47370266582888226
1.5015015015015014,-0.4719910508732733
1.5115115115115114,-0.46842757476645025
1.5215215215215214,-0.4630447922270182
1.5315315315315314,-0.4558821375027303
1.5415415415415414,-0.4469856997048995
1.5515515515515514,-0.43640797402971354
1.5615615615615615,-0.4242075900916924
1.5715715715715715,-0.410449018672948
1.5815815815815815,-0.39520225826439787
1.5915915915915915,-0.3785425028413779
1.6016016016016015,-0.3605497923760523
1.6116116116116117,-0.3413086476423986
1.6216216216216217,-0.3209076909162637
1.6316316316316317,-0.29943925421284084
1.6416416416416417,-0.2769989767369575
1.6516516516516517,-0.2536853932475407
1.6616616616616617,-0.22959951505668671
1.6716716716716717,-0.20484440539578874
1.6816816816816818,-0.17952475088620787
1.6916916916916918,-0.15374643085010822
1.7017017017017018,-0.12761608618834416
1.7117117117117118,-0.10124068953678159
1.7217217217217218,-0.07472711839035191
1.7317317317317318,-0.04818173285554179
1.7417417417417418,-0.021709959657173337
1.7517517517517518,0.0045841160156536885
1.7617617617617618,0.030598149286391742
1.7717717717717718,0.05623192350503061
1.7817817817817818,0.08138772587145086
1.7917917917917918,0.10597070940322582
1.8018018018018018,0.12988923995061802
1.8118118118118118,0.1530552270336642
1.8218218218218218,0.1753844373524833
1.8318318318318318,0.19679678990199362
1.8418418418418419,0.2172166317057283
1.8518518518518519,0.23657299326997472
1.8618618618618619,0.2547998229487159
1.8718718718718719,0.27183619950143806
1.8818818818818819,0.28762652221934826
1.8918918918918919,0.3021206780905892
1.901901901901902,0.315274185571243
1.911911911911912,0.3270483146258439
1.921921921921922,0.33741018279844665
1.931931931931932,0.34633282717257624
1.941941941941942,0.3537952521752815
1.951951951951952,0.3597824532765942
1.961961961961962,0.36428541673063747
1.971971971971972,0.3673010955980386
1.981981981981982,0.3688323623808254
1.991991991991992,0.36888793869029646
2.002002002002002,0.367482302455109
2.012012012012012,0.36463557326070584
2.022022022022022,0.36037337649190815
2.032032032032032,0.3547266870277413
2.042042042042042,0.3477316533110652
2.052052052052052,0.3394294026850972
2.062062062062062,0.3298658289542041
2.0720720720720722,0.3190913631871922
2.0820820820820822,0.30716072883753603
2.0920920920920922,0.2941326823063809
2.1021021021021022,0.28006974012058417
2.1121121121121122,0.26503789393938926
2.1221221221221223,0.2491063146394196
2.1321321321321323,0.23234704675849094
2.1421421421421423,0.21483469460416119
2.1521521521521523,0.19664610135292335
2.1621621621621623,0.1778600224805068
2.1721721721721723,0.15855679487284904
2.1821821821821823,0.13881800297094632
2.1921921921921923,0.1187261433010736
2.2022022022022023,0.09836428873479575
2.2122122122122123,0.07781575381085581
2.2222222222222223,0.05716376243357493
2.2322322322322323,0.03649111923987605
2.2422422422422423,0.0158798858996664
2.2522522522522523,-0.004588936417839395
2.2622622622622623,-0.02483571721594825
2.2722722722722724,-0.044782498325623935
2.2822822822822824,-0.06435328593432393
2.2922922922922924,-0.08347433192808577
2.3023023023023024,-0.10207440353928861
2.3123123123123124,-0.1200850403488719
2.3223223223223224,-0.137440797751323
2.3323323323323324,-0.15407947605323077
2.3423423423423424,-0.16994233444135987
2.3523523523523524,-0.18497428912370767
2.3623623623623624,-0.1991240950166134
2.3723723723723724,-0.2123445104223975
2.3823823823823824,-0.22459244421487742
2.3923923923923924,-0.23582908512418735
2.4024024024024024,-0.24602001278726912
2.4124124124124124,-0.2551352903059374
2.4224224224224224,-0.26314953813020653
2.4324324324324325,-0.27004198916032734
2.4424424424424425,-0.2757965250364197
2.4524524524524525,-0.2804016936593762
2.4624624624624625,-0.2838507080605985
2.4724724724724725,-0.2861414268108107
2.4824824824824825,-0.28727631622939614
2.4924924924924925,-0.2872623947251597
2.5025025025025025,-0.2861111596668804
2.5125125125125125,-0.2838384972472246
2.5225225225225225,-0.28046457586631063
2.5325325325325325,-0.2760137236212333
2.5425425425425425,-0.2705142905449495
2.5525525525525525,-0.2639984962919059
2.5625625625625625,-0.25650226401846643
2.5725725725725725,-0.2480650412534159
2.5825825825825826,-0.23872960859740172
2.5925925925925926,-0.22854187713001967
2.6026026026026026,-0.21755067543920922
2.6126126126126126,-0.20580752721960466
2.6226226226226226,-0.19336642041440114
2.6326326326326326,-0.18028356889908362
2.6426426426426426,-0.16661716772493496
2.6526526526526526,-0.1524271429556207
2.6626626626626626,-0.1377748971412552
2.6726726726726726,-0.12272305148122865
2.6826826826826826,-0.10733518572971498
2.6926926926926926,-0.0916755768962164
2.7027027027027026,-0.07580893778780722
2.7127127127127126,-0.0598001564299122
2.7227227227227226,-0.043714037388678885
2.7327327327327327,-0.027615046000265448
2.7427427427427427,-0.011567056490850092
2.7527527527527527,0.004366895054044469
2.7627627627627627,0.02012485194104796
2.7727727727727727,0.03564617144357368
2.7827827827827827,0.05087175183724423
2.7927927927927927,0.06574425107223245
2.8028028028028027,0.08020829629995173
2.8128128128128127,0.09421068351554417
2.8228228228228227,0.10770056662409178
2.8328328328328327,0.12062963528727583
2.8428428428428427,0.13295228095801295
2.8528528528528527,0.1446257505632862
2.8628628628628627,0.15561028734966834
2.8728728728728727,0.16586925846170159
2.8828828828828827,0.17536926888011603
2.8928928928928928,0.18408026140458192
2.9029029029029028,0.19197560242411085
2.9129129129129128,0.19903215327703425
2.9229229229229228,0.2052303270615322
2.932932932932933,0.2105541308166772
2.942942942942943,0.21499119305268466
2.952952952952953,0.21853277666727736
2.962962962962963,0.22117377734258375
2.972972972972973,0.22291270757352624
2.982982982982983,0.22375166653405557
2.992992992992993,0.22369629604160468
3.003003003003003,0.22275572293259074
3.013013013013013,0.2209424882124816
3.023023023023023,0.2182724633926948
3.033033033033033,0.21476475447322266
3.043043043043043,0.21044159407422613
3.053053053053053,0.2053282222617538
3.063063063063063,0.1994527566520792
3.073073073073073,0.19284605241577918
3.083083083083083,0.18554155283648824
3.093093093093093,0.17757513111013207
3.103103103103103,0.16898492409830515
3.113113113113113,0.15981115877420327
3.123123123123123,0.15009597212110412
3.133133133133133,0.13988322526174105
3.143143143143143,0.12921831261201636
3.153153153153153,0.11814796686428311
3.163163163163163,0.10672006061393371
3.173173173173173,0.09498340544821063
3.183183183183183,0.08298754931804932
3.193193193193193,0.07078257301238781
3.203203203203203,0.058418886549763904
3.2132132132132134,0.04594702629424696
3.2232232232232234,0.033417453591826206
3.2332332332332334,0.020880355709435926
3.2432432432432434,0.008385449841901406
3.2532532532532534,-0.004018209067705673
3.2632632632632634,-0.01628241597130953
3.2732732732732734,-0.028359998124870563
3.2832832832832834,-0.04020499159307412
3.2932932932932935,-0.05177281120958695
3.3033033033033035,-0.06302041338508363
3.3133133133133135,-0.0739064511896243
3.3233233233233235,-0.08439142117225365
3.3333333333333335,-0.09443780141878098
3.3433433433433435,-0.10401018038834249
3.3533533533533535,-0.11307537611044907
3.3633633633633635,-0.12160254536655252
3.3733733733733735,-0.12956328252356988
3.3833833833833835,-0.13693170773108188
3.3933933933933935,-0.14368454423892552
3.4034034034034035,-0.14980118463738687
3.4134134134134135,-0.15526374586804148
3.4234234234234235,-0.16005711289926516
3.4334334334334335,-0.16416897100637687
3.4434434434434436,-0.16758982664209615
3.4534534534534536,-0.17031301692831416
3.4634634634634636,-0.17233470784493124
3.4734734734734736,-0.1736538812355074
3.4834834834834836,-0.17427231079256542
3.4934934934934936,-0.17419452722739862
3.5035035035035036,-0.1734277728700216
3.5135135135135136,-0.1719819459843075
3.5235235235235236,-0.16986953512124076
3.5335335335335336,-0.16710554386944332
3.5435435435435436,-0.16370740639657794
3.5535535535535536,-0.1596948942077768
3.5635635635635636,-0.15509001457777596
3.5735735735735736,-0.14991690114185924
3.5835835835835836,-0.14420169715692605
3.5935935935935936,-0.13797243196793535
3.6036036036036037,-0.1312588912365454
3.6136136136136137,-0.12409248150792622
3.6236236236236237,-0.11650608970840097
3.6336336336336337,-0.10853393818074149
3.6436436436436437,-0.10021143587557475
3.6536536536536537,-0.09157502632640487
3.6636636636636637,-0.08266203304225407
3.6736736736736737,-0.07351050295582887
3.6836836836836837,-0.06415904856646627
3.6936936936936937,-0.054646689415912296
3.7037037037037037,-0.0450126935312826
3.7137137137137137,-0.03529641946334847
3.7237237237237237,-0.025537159539696368
3.7337337337337337,-0.015773984941316457
3.7437437437437437,-0.006045593197899106
3.7537537537537538,0.003609841318392727
3.7637637637637638,0.013154813338542976
3.7737737737737738,0.02255262853927831
3.7837837837837838,0.0317675407618547
3.793793793793794,0.04076488410975607
3.803803803803804,0.049511199453253295
3.813813813813814,0.05797435489562002
3.823823823823824,0.06612365978414926
3.833833833833834,0.07392997187881657
3.843843843843844,0.08136579732240176
3.853853853853854,0.08840538308791558
3.863863863863864,0.09502480161220316
3.873873873873874,0.10120202735843244
3.883883883883884,0.10691700508469942
3.893893893893894,0.11215170963103441
3.903903903903904,0.11689019707255945
3.913913913913914,0.12111864712223785
3.923923923923924,0.12482539670247401
3.933933933933934,0.1280009646405898
3.943943943943944,0.13063806747880205
3.953953953953954,0.1327316264245957
3.963963963963964,0.13427876550221857
3.973973973973974,0.13527880100025136
3.983983983983984,0.13573322234372998
3.993993993993994,0.13564566455197077
4.004004004004004,0.13502187247496314
4.014014014014014,0.13386965703182557
4.024024024024024,0.1321988437042649
4.034034034034034,0.13002121356612664
4.044044044044044,0.12735043715687766
4.054054054054054,0.12420200153213387
4.064064064064064,0.1205931308480407
4.074074074074074,0.11654270085836929
4.084084084084084,0.11207114772351448
4.094094094094094,0.10720037154913294
4.104104104104104,0.10195363508886549
4.114114114114114,0.09635545806040888
4.124124124124124,0.09043150753709644
4.134134134134134,0.08420848488808814
4.1441441441441444,0.07771400974921562
4.1541541541541545,0.07097650151349345
4.1641641641641645,0.06402505883525292
4.1741741741741745,0.05688933764480188
4.1841841841841845,0.04959942817146073
4.1941941941941945,0.0421857314717996
4.2042042042042045,0.034678835956899565
4.2142142142142145,0.027109394407559727
4.2242242242242245,0.01950800195956156
4.2342342342342345,0.011905075532462306
4.2442442442442445,0.004330735164957173
4.2542542542542545,-0.0031853122923139786
4.2642642642642645,-0.010613886689456127
4.2742742742742745,-0.017926444873878754
4.2842842842842845,-0.025095187366018845
4.2942942942942945,-0.03209316102789745
4.3043043043043046,-0.03889435735789133
4.314314314314315,-0.045473806066074575
4.324324324324325,-0.051807663606606644
4.334334334334335,-0.05787329636684758
4.344344344344345,-0.06364935823701592
4.354354354354355,-0.06911586230921508
4.364364364364365,-0.07425424648039752
4.374374374374375,-0.07904743276022316
4.384384384384385,-0.08347988011166932
4.394394394394395,-0.08753763067958426
4.404404404404405,-0.09120834928998765
4.414414414414415,-0.09448135613074188
4.424424424424425,-0.09734765255210401
4.434434434434435,-0.0997999399535247
4.444444444444445,-0.10183263175077147
4.454454454454455,-0.10344185844490932
4.464464464464465,-0.10462546584177634
4.474474474474475,-0.10538300649722426
4.484484484484485,-0.10571572448946974
4.494494494494495,-0.10562653364531524
4.504504504504505,-0.1051199893716551
4.514514514514515,-0.10420225426749534
4.524524524524525,-0.10288105771459782
4.534534534534535,-0.10116564966672778
4.544544544544545,-0.0990667488782644
4.554554554554555,-0.0965964858325546
4.564564564564565,-0.09376834064878334
4.574574574574575,-0.09059707626323966
4.584584584584585,-0.08709866719662547
4.594594594594595,-0.08329022423342246
4.604604604604605,-0.07918991535227697
4.614614614614615,-0.0748168832578288
4.624624624624625,-0.07019115987437714
4.634634634634635,-0.06533357817021584
4.644644644644645,-0.0602656816883713
4.654654654654655,-0.055009632164807254
4.664664664664665,-0.04958811561894631
4.674674674674675,-0.0440242473035695
4.684684684684685,-0.03834147590181794
4.694694694694695,-0.032563487358138056
4.704704704704705,-0.02671410872761446
4.714714714714715,-0.020817212424222152
4.724724724724725,-0.01489662124317073
4.734734734734735,-0.00897601452570479
4.744744744744745,-0.0030788358265344796
4.754754754754755,0.002771797565467205
4.764764764764765,0.008553182913496651
4.774774774774775,0.014243117798238948
4.784784784784785,0.019819983047989268
4.794794794794795,0.02526282253333862
4.804804804804805,0.030551419541698
4.814814814814815,0.035666369463310574
4.824824824824825,0.040589148537681974
4.834834834834835,0.04530217842745263
4.844844844844845,0.049788886405588345
4.854854854854855,0.054033760961257706
4.864864864864865,0.05802240264984952
4.874874874874875,0.061741570033151505
4.884884884884885,0.06517922057668793
4.894894894894895,0.06832454639250142
4.904904904904905,0.07116800473719559
4.914914914914915,0.07370134319671161
4.924924924924925,0.07591761951103876
4.934934934934935,0.07781121601374662
4.944944944944945,0.07937784868280061
4.954954954954955,0.08061457082049549
4.964964964964965,0.08151977140142865
4.974974974974975,0.08209316814816325
4.984984984984985,0.08233579541451033
4.994994994994995,0.08224998697612433
5.005005005005005,0.08183935384727865
5.015015015015015,0.08110875726119807
5.025025025025025,0.08006427696910709
5.035035035035035,0.07871317503014436
5.045045045045045,0.07706385528043276
5.055055055055055,0.07512581868482861
5.065065065065065,0.07290961478914927
5.075075075075075,0.07042678950394939
5.085085085085085,0.06768982946314198
5.095095095095095,0.06471210321189637
5.105105105105105,0.061507799488269496
5.115115115115115,0.05809186287189686
5.125125125125125,0.05447992708077887
5.135135135135135,0.050688246203700264
5.145145145145145,0.046733624161147826
5.155155155155155,0.042633342691667866
5.165165165165165,0.03840508816350969
5.175175175175175,0.03406687751304128
5.185185185185185,0.029636983611901622
5.195195195195195,0.025133860364093603
5.205205205205205,0.020576067832289935
5.215215215215215,0.015982197689545296
5.225225225225225,0.011370799288342358
5.235235235235235,0.0067603066335744635
5.245245245245245,0.002168966539616614
5.255255255255255,-0.0023852317558428165
5.265265265265265,-0.006884625257003176
5.275275275275275,-0.01131194389945366
5.285285285285285,-0.015650375019572626
5.295295295295295,-0.019883625370677355
5.305305305305305,-0.023995980464785335
5.315315315315315,-0.02797236103165803
5.325325325325325,-0.03179837640028704
5.335335335335335,-0.03546037462209272
5.345345345345345,-0.03894548916983328
5.355355355355355,-0.0422416820614058
5.365365365365365,-0.045337783273406755
5.375375375375375,-0.04822352632533262
5.385385385385385,-0.05088957993166587
5.395395395395395,-0.053327575635682675
5.405405405405405,-0.055530131355577196
5.415415415415415,-0.05749087079039155
5.425425425425425,-0.059204438650140134
5.435435435435435,-0.060666511691417575
5.445445445445445,-0.061873805556572715
5.455455455455455,-0.06282407743115986
5.465465465465465,-0.06351612455080073
5.475475475475475,-0.06394977860470445
5.485485485485485,-0.06412589609887963
5.495495495495495,-0.06404634475743487
5.505505505505505,-0.06371398605527642
5.515515515515515,-0.06313265398989816
5.525525525525525,-0.062307130213778414
5.535535535535535,-0.06124311566209859
5.545545545545545,-0.05994719882303501
5.555555555555555,-0.05842682080970059
5.565565565565565,-0.056690237403895574
5.575575575575575,-0.05474647825212114
5.585585585585585,-0.05260530340378555
5.595595595595595,-0.050277157390172175
5.605605605605605,-0.0477731210504879
5.615615615615615,-0.04510486131818712
5.625625625625625,-0.04228457918671304
5.635635635635635,-0.03932495607882235
5.645645645645645,-0.03623909884775857
5.655655655655655,-0.03304048364166658
5.665665665665665,-0.029742898864856582
5.675675675675675,-0.02636038747075505
5.685685685685685,-0.022907188821705782
5.6956956956956954,-0.019397680350145812
5.7057057057057055,-0.01584631925413041
5.7157157157157155,-0.012267584457738663
5.7257257257257255,-0.00867591906352472
5.7357357357357355,-0.005085673519993221
5.7457457457457455,-0.0015110497220006387
5.7557557557557555,0.0020339537438579343
5.7657657657657655,0.005535595003476767
5.7757757757757755,0.008980440751075302
5.7857857857857855,0.012355416366724157
5.7957957957957955,0.015647854114440102
5.8058058058058055,0.018845539249111313
5.8158158158158155,0.021936753870518938
5.8258258258258255,0.024910318373251895
5.8358358358358355,0.027755630352324825
5.8458458458458455,0.03046270083579971
5.8558558558558556,0.03302218772755575
5.865865865865866,0.035425426355584114
5.875875875875876,0.03766445703366839
5.885885885885886,0.039732049557067654
5.895895895895896,0.04162172456574779
5.905905905905906,0.043327771721763914
5.915915915915916,0.044845264660557195
5.925925925925926,0.04617007268908902
5.935935935935936,0.047298869216900866
5.945945945945946,0.04822913691925089
5.955955955955956,0.048959169644434565
5.965965965965966,0.049488071090166015
5.975975975975976,0.049815750286438414
5.985985985985986,0.04994291393456089
5.995995995995996,0.04987105566401647
6.006006006006006,0.049602442280380125
6.016016016016016,0.04914009708871899
6.026026026026026,0.0484877803876362
6.036036036036036,0.047649967239375035
6.046046046046046,0.046631822631137076
6.056056056056056,0.04543917415194857
6.066066066066066,0.04407848231801106
6.076076076076076,0.04255680868745803
6.086086086086086,0.0408817819127872
6.096096096096096,0.039061561885932565
6.106106106106106,0.03710480213694125
6.116116116116116,0.03502061065254188
6.126126126126126,0.03281850928548091
6.136136136136136,0.030508391929391403
6.146146146146146,0.028100481637100095
6.156156156156156,0.025605286862688995
6.166166166166166,0.02303355700931032
6.176176176176176,0.020396237465675763
6.186186186186186,0.017704424314360222
6.196196196196196,0.01496931889451846
6.206206206206206,0.012202182400386511
6.216216216216216,0.009414290694981717
6.226226226226226,0.006616889515775813
6.236236236236236,0.0038211502458134713
6.246246246246246,0.0010381264197651474
6.256256256256256,-0.0017212888701782303
6.266266266266266,-0.004446404508877466
6.276276276276276,-0.007126771679378909
6.286286286286286,-0.009752222823031379
6.296296296296296,-0.012312909097883998
6.306306306306306,-0.014799336201991118
6.316316316316316,-0.017202398436072328
6.326326326326326,-0.01951341088818079
6.336336336336336,-0.02172413963164869
6.346346346346346,-0.023826829836527463
6.356356356356356,-0.025814231703987316
6.366366366366366,-0.027679624142676804
6.376376376376376,-0.029416836115775252
6.386386386386386,-0.031020265597419116
6.396396396396396,-0.03248489608724681
6.406406406406406,-0.03380631064199453
6.416416416416417,-0.03498070339331494
6.426426426426427,-0.03600488853124579
6.436436436436437,-0.036876306743003656
6.446446446446447,-0.03759302910695085
6.456456456456457,-0.03815375845166258
6.466466466466467,-0.03855782819996349
6.476476476476477,-0.03880519872755763
6.486486486486487,-0.03889645127542765
6.496496496496497,-0.038832779464470814
6.506506506506507,-0.0386159784698534
6.516516516516517,-0.038248431921258416
6.526526526526527,-0.03773309660354673
6.536536536536537,-0.037073485040319515
6.546546546546547,-0.03627364605043105
6.556556556556557,-0.035338143374630836
6.566566566566567,-0.03427203247618602
6.576576576576577,-0.03308083562553434
6.586586586586587,-0.03177051538471172
6.596596596596597,-0.030347446612487613
6.606606606606607,-0.028818387115788085
6.616616616616617,-0.027190447077101793
6.626626626626627,-0.025471057391115458
6.636636636636637,-0.023667937046816207
6.646646646646647,-0.02178905969372694
6.656656656656657,-0.019842619532780714
6.666666666666667,-0.017836996673626176
6.676676676676677,-0.01578072210084448
6.686686686686687,-0.013682442391698873
6.696696696696697,-0.011550884327594196
6.706706706706707,-0.009394819540428175
6.716716716716717,-0.007223029333479895
6.726726726726727,-0.005044269814386369
6.736736736736737,-0.002867237475165043
6.746746746746747,-0.0007005353511176271
6.756756756756757,0.0014473601131547748
6.766766766766767,0.003568131366463793
6.776776776776777,0.0056536511028534965
6.786786786786787,0.0076960125478493825
6.796796796796797,0.009687558569834968
6.806806806806807,0.0116209095129816
6.816816816816817,0.013488989654259329
6.826826826826827,0.01528505219347534
6.836836836836837,0.017002702691994307
6.846846846846847,0.018635920882790064
6.856856856856857,0.02017908078168378
6.866866866866867,0.02162696903706234
6.876876876876877,0.02297480146295858
6.886886886886887,0.024218237708124712
6.896896896896897,0.02535339402158187
6.906906906906907,0.02637685408305421
6.916916916916917,0.02728567787468167
6.926926926926927,0.028077408578387843
6.936936936936937,0.028750077491258498
6.946946946946947,0.029302206959208946
6.956956956956957,0.02973281133705983
6.966966966966967,0.03004139599087953
6.976976976976977,0.030227954366040425
6.986986986986987,0.030292963151865842
6.996996996996997,0.03023737558097074
7.007007007007007,0.030062612908407494
7.017017017017017,0.02977055412248537
7.027027027027027,0.029363523945617524
7.037037037037037,0.028844279189739228
7.047047047047047,0.028215993536713647
7.057057057057057,0.02748224081967572
7.067067067067067,0.026646976886445246
7.077077077077077,0.025714520130945967
7.087087087087087,0.024689530782984657
7.097097097097097,0.023576989050763962
7.107107107107107,0.022382172214100667
7.117117117117117,0.02111063076950516
7.127127127127127,0.01976816373102142
7.137137137137137,0.01836079319303419
7.147147147147147,0.016894738263119446
7.157157157157157,0.015376388474424428
7.167167167167167,0.01381227678804293
7.177177177177177,0.012209052296365394
7.187187187187187,0.010573452738470535
7.197197197197197,0.008912276938257973
7.207207207207207,0.007232357275224198
7.217217217217217,0.005540532296566732
7.227227227227227,0.0038436195776491255
7.237237237237237,0.002148388935821404
7.247247247247247,0.000461536100134095
7.257257257257257,-0.0012103430633321124
7.267267267267267,-0.0028607776739987987
7.277277277277277,-0.004483446214205687
7.287287287287287,-0.006072200072401196
7.297297297297297,-0.007621086167199933
7.307307307307307,-0.009124368571874257
7.317317317317317,-0.010576549063612663
7.327327327327327,-0.011972386526888605
7.337337337337337,-0.013306915145518535
7.347347347347347,-0.014575461323445322
7.357357357357357,-0.015773659279903818
7.367367367367367,-0.016897465270425682
7.377377377377377,-0.017943170391056418
7.387387387387387,-0.018907411929197676
7.397397397397397,-0.019787183230606586
7.407407407407407,-0.020579842058258534
7.4174174174174174,-0.021283117425000248
7.4274274274274275,-0.021895114888136127
7.4374374374374375,-0.0224143203003055
7.4474474474474475,-0.022839602017171907
7.4574574574574575,-0.023170211568554103
7.4674674674674675,-0.02340578280564596
7.4774774774774775,-0.02354632954287898
7.4874874874874875,-0.023592241718759562
7.4974974974974975,-0.023544280105632906
7.5075075075075075,-0.02340356960377406
7.5175175175175175,-0.023171591160459314
7.5275275275275275,-0.02285017235971055
7.5375375375375375,-0.022441476733213766
7.5475475475475475,-0.02194799184747424
7.5575575575575575,-0.021372516226566742
7.5675675675675675,-0.020718145173860208
7.5775775775775776,-0.019988255559823642
7.587587587587588,-0.019186489646445017
7.597597597597598,-0.01831673802190953
7.607607607607608,-0.0173831217219692
7.617617617617618,-0.016389973616899756
7.627627627627628,-0.015341819145057512
7.637637637637638,-0.01424335647583452
7.647647647647648,-0.013099436186241655
7.657657657657658,-0.01191504053643581
7.667667667667668,-0.010695262430249984
7.677677677677678,-0.009445284147168425
7.687687687687688,-0.008170355932239871
7.697697697697698,-0.006875774530118589
7.707707707707708,-0.005566861748785495
7.717717717717718,-0.004248943137536866
7.727727727727728,-0.002927326862525469
7.737737737737738,-0.0016072828615359728
7.747747747747748,-0.0002940223577483473
7.757757757757758,0.0010073221899648077
7.767767767767768,0.002291716625166999
