t,clean,raw,outlier_flag,repaired,missing_flag,smoothed,peak_flag
0.23023023023023023,0.9342500091137422,0.7964590495053339,False,0.7964590495053339,False,0.8637961976610417,False
0.24024024024024024,0.9101488518105969,0.8581562500007318,False,0.8581562500007318,False,0.8492361051711688,False
0.2502502502502503,0.8779163076992842,0.8883314747047039,False,0.8883314747047039,False,0.8340118845902823,False
0.2602602602602603,0.8375531083016866,0.7318025170103051,False,0.7318025170103051,False,0.7956643524358376,False
0.2702702702702703,0.7891498111512872,0.8227588130799408,False,0.8227588130799408,False,0.7592633749849415,False
0.2802802802802803,0.7328928705207061,0.6808507453447463,False,0.6808507453447463,False,0.7029568479531533,False
0.2902902902902903,0.6690698458311042,0.6447269837312362,False,0.6447269837312362,False,0.6404907023632056,False
0.3003003003003003,0.5980735650102292,0.5499949934654462,False,0.5499949934654462,False,0.6007117529470364,False
0.3103103103103103,0.5204050576609176,0.6612157136570362,False,0.6612157136570362,False,0.5565216965390725,False
0.3203203203203203,0.4366750740454209,0.4357055177279319,False,0.4357055177279319,False,0.45021645072191196,False
0.3303303303303303,0.3476040110659796,0.2763352365455149,False,0.2763352365455149,False,0.3327778400639147,False
0.34034034034034033,0.2540200760858272,0.3055944677488098,False,0.3055944677488098,False,0.2391788255756622,False
0.35035035035035034,0.1568555340024581,0.08623854737142127,False,0.08623854737142127,False,0.13287495186667586,False
0.36036036036036034,0.05714090281144483,0.06818081528083339,False,0.06818081528083339,False,0.017420286577386986,False
0.37037037037037035,-0.044003011740250474,-0.14629808730764426,False,-0.14629808730764426,False,-0.10336552197305224,False
0.38038038038038036,-0.14537532074211168,-0.22143889683022355,False,-0.22143889683022355,False,-0.1939594453400573,False
0.39039039039039036,-0.2457075374449404,-0.2334459611772957,False,-0.2334459611772957,False,-0.2508932488624065,False
0.40040040040040037,-0.3436783423067315,-0.2940652648038738,False,-0.2940652648038738,False,-0.3212362398819521,False
0.41041041041041043,-0.4379305788036386,-0.42560979421563466,False,-0.42560979421563466,False,-0.4221590186054914,False
0.42042042042042044,-0.5270903781125162,-0.5359206470765323,False,-0.5359206470765323,False,-0.5345538846814762,False
0.43043043043043044,-0.6097882534639804,-0.634023913075692,False,-0.634023913075692,False,-0.6505178329290907,False
0.44044044044044045,-0.6846819441259518,-0.8092239091842103,False,-0.8092239091842103,False,-0.753159432494011,False
0.45045045045045046,-0.7504807256661603,-0.8134843962800279,False,-0.8134843962800279,False,-0.8066162110561255,False
0.46046046046046046,-0.8059708386406863,-0.8475658480157194,False,-0.8475658480157194,False,-0.814275550469414,False
0.47047047047047047,-0.8500416236686222,-0.7522556176781107,False,-0.7522556176781107,False,-0.8199542306028965,False
0.4804804804804805,-0.881711888696566,-0.8493823576638384,False,-0.8493823576638384,False,-0.8801314889469504,False
0.4904904904904905,-0.900155976040777,-1.067658540401395,False,-1.067658540401395,False,-0.9419270492390566,False
0.5005005005005005,-0.9047289445959564,-0.8738643387466656,False,-0.8738643387466656,False,-0.9356233188885685,False
0.5105105105105106,-0.8949902386237926,-0.9314765967465881,False,-0.9314765967465881,False,-0.9156015538804096,False
0.5205205205205206,-0.8707251810698591,-0.9340419326494859,False,-0.9340419326494859,False,-0.8778062453844965,False
0.5305305305305306,-0.8319636087168172,-0.7759351736432458,False,-0.7759351736432458,False,-0.7935186668014845,False
0.5405405405405406,-0.7789949609342095,-0.6872878131719159,False,-0.6872878131719159,False,-0.7101360032436642,False
0.5505505505505506,-0.7123791454781963,-0.6326439127495448,False,-0.6326439127495448,False,-0.667009848991795,False
0.5605605605605606,-0.6329525356685628,-0.7014726547947577,False,-0.7014726547947577,False,-0.6341738657809869,False
0.5705705705705706,-0.5418285049645335,-0.5656661277232939,False,-0.5656661277232939,False,-0.5489190721752252,False
0.5805805805805806,-0.440391978715528,-0.41653451924375423,False,-0.41653451924375423,False,-0.4215836436919065,False
0.5905905905905906,-0.3302875794187541,-0.2653998011300859,False,-0.2653998011300859,False,-0.30467931568769147,False
0.6006006006006006,-0.21340106131403605,-0.242472587751827,False,-0.242472587751827,False,-0.2116343057560123,False
0.6106106106106106,-0.09183387203590733,-0.10196931000436131,False,-0.10196931000436131,False,-0.11542571601295391,False
0.6206206206206206,0.0321291580073398,-0.0249648712524059,False,-0.0249648712524059,False,-0.007915195110680114,False
0.6306306306306306,0.15605881602964422,0.08691455535156832,False,0.08691455535156832,False,0.13035386810566005,False
0.6406406406406406,0.2774268169187149,0.32932393066697896,False,0.32932393066697896,False,0.2986362749458429,False
0.6506506506506506,0.3936568334269856,0.4881634926062325,False,0.4881634926062325,False,0.43923713856687363,False
0.6606606606606606,0.5021804407649113,0.4967718309561573,False,0.4967718309561573,False,0.5411177149160746,False
0.6706706706706707,0.6004969526642078,0.6808045199129311,False,0.6808045199129311,False,0.6347590705344018,False
0.6806806806806807,0.686235914486069,0.7167260971564342,False,0.7167260971564342,False,0.6992920193850296,False
0.6906906906906907,0.7572208205500944,0.7005399273230798,False,0.7005399273230798,False,0.7535976401390829,False
0.7007007007007007,0.8115324455002255,0.8442664387522101,False,0.8442664387522101,False,0.8385847773893895,False
0.7107107107107107,0.8475700315038514,0.9896515448818317,False,0.9896515448818317,False,0.9055393279265768,False
0.7207207207207207,0.8641084628041816,0.860769281669501,False,0.860769281669501,False,0.9111266697680641,True
0.7307307307307307,0.8603494948347612,1.0058886965692613,False,1.0058886965692613,False,0.8609548472793711,False
0.7407407407407407,0.8359650944681468,0.5954770660925172,False,0.5954770660925172,False,0.7836221751860903,False
0.7507507507507507,0.7911309978497818,0.8647377504896233,False,0.8647377504896233,False,0.7608418919236732,False
0.7607607607607607,0.7265487082587476,0.7340632584199639,False,0.7340632584199639,False,0.7196119014610175,False
0.7707707707707707,0.6434543425035624,0.6188840960753816,False,0.6188840960753816,False,0.6240516532599387,False
0.7807807807807807,0.543612992456388,0.5506951487992924,False,0.5506951487992924,False,0.4989552649452168,False
0.7907907907907907,0.42929759803798195,0.2872562242592812,False,0.2872562242592812,False,0.365227271117444,False
0.8008008008008007,0.3032517261907102,0.28893733783971975,False,0.28893733783971975,False,0.2682098172360317,False
0.8108108108108109,0.16863611108383258,0.18950284342336432,False,0.18950284342336432,False,0.17996143697657074,False
0.8208208208208209,0.02895932484301224,0.10499396776634919,False,0.10499396776634919,False,0.052463845227029925,False
0.8308308308308309,-0.11200649683305304,-0.14082248932482205,False,-0.14082248932482205,False,-0.11652469816458992,False
0.8408408408408409,-0.2503233691520799,-0.3008672914274456,False,-0.3008672914274456,False,-0.2745117143023857,False
0.8508508508508509,-0.3819965199229491,-0.41666784432698195,False,-0.41666784432698195,False,-0.38611940575078585,False
0.8608608608608609,-0.503092131472394,-0.4342954454598362,False,-0.4342954454598362,False,-0.4755690448679886,False
0.8708708708708709,-0.6098605584775285,-0.5833983862276861,False,-0.5833983862276861,False,-0.5842986245941854,False
0.8808808808808809,-0.6988613413645118,-0.7438607978831723,False,-0.7438607978831723,False,-0.6846819339360151,False
0.8908908908908909,-0.7670859452170263,-0.7217365618574147,False,-0.7217365618574147,False,-0.7399596290472288,False
0.9009009009009009,-0.8120738754666758,-0.8032782909132802,False,-0.8032782909132802,False,-0.7695606631443102,False
0.9109109109109109,-0.832017677239349,-0.7432889399580693,False,-0.7432889399580693,False,-0.7965146182566114,False
0.9209209209209209,-0.8258523357028267,-0.8899445997649946,False,-0.8899445997649946,False,-0.8256515426525933,False
0.9309309309309309,-0.7933247768225066,-0.8227050091185378,False,-0.8227050091185378,False,-0.8175691210379477,False
0.9409409409409409,-0.7350395331955876,-0.7690556905442177,False,-0.7690556905442177,False,-0.7746589608895978,False
0.950950950950951,-0.6524771934249572,-0.773398447126199,False,-0.773398447126199,False,-0.6933608386575028,False
0.960960960960961,-0.5479829937955124,-0.5250635361448135,False,-0.5250635361448135,False,-0.5563184198707561,False
0.970970970970971,-0.424723827602592,-0.40612724427279356,False,-0.40612724427279356,False,-0.41249684982702534,False
0.980980980980981,-0.2866130213149159,-0.2862840693199099,False,-0.2862840693199099,False,-0.28994436508342086,False
0.990990990990991,-0.13820342970005423,-0.15155382368860906,False,-0.15155382368860906,False,-0.19989172501948932,False
1.001001001001001,0.015449303014690099,,False,-0.15204871226603986,True,-0.16100531737639595,False
1.011011011011011,0.16895012746935617,,False,-0.15361719196639365,True,-0.15484574152701966,True
1.021021021021021,0.31675009557988554,,False,-0.15638498374176257,True,-0.15706542296413037,False
1.031031031031031,0.4533481959565693,,False,-0.16047780854423863,True,-0.16120313330656957,False
1.0410410410410411,0.5735025834824816,,False,-0.1660213873259139,True,-0.16680956803832575,False
1.0510510510510511,0.6724433182715224,,False,-0.17314144103888057,True,-0.1739924777013733,False
1.0610610610610611,0.7460780335477285,,False,-0.1819636906352306,True,-0.18287758324780423,False
1.0710710710710711,0.7911815682042779,,False,-0.1926138570670562,True,-0.1935906056297107,False
1.0810810810810811,0.8055605773925355,,False,-0.20521766128644936,True,-0.2062572657991848,False
1.0910910910910911,0.7881845113403685,,False,-0.2199008242455022,True,-0.2210032847083185,False
1.1011011011011012,0.739275151685344,,False,-0.23678906689630677,True,-0.23795438330920402,False
1.1111111111111112,0.6603481210407335,,False,-0.2560081101909552,True,-0.2572362825539333,False
1.1211211211211212,0.5542014200922385,,False,-0.27768367508153957,True,-0.27897470339459857,False
1.1311311311311312,0.4248480600565324,,False,-0.30194148252015196,True,-0.3032953667832919,False
1.1411411411411412,0.27739218687922507,,False,-0.32890725345888444,True,-0.33032399367210524,False
1.1511511511511512,0.11785065478959547,,False,-0.35870670884982914,True,-0.36018630501313087,False
1.1611611611611612,-0.047075302323791625,,False,-0.39146556964507806,True,-0.39300802175846067,False
1.1711711711711712,-0.21027095370466325,,False,-0.42730955679672333,True,-0.4289389512685539,False
1.1811811811811812,-0.36451158685419294,,False,-0.466364391256857,True,-0.46882764406383615,False
1.1911911911911912,-0.502786427416924,,False,-0.5087557939775713,True,-0.5201454683738406,False
1.2012012012012012,-0.6186288421377718,-0.554609485910958,False,-0.554609485910958,False,-0.5997702973007357,False
1.2112112112112112,-0.7064373577613859,-0.7840279940384502,False,-0.7840279940384502,False,-0.6831722174414184,False
1.2212212212212212,-0.7617713542829373,-0.6382012126350227,False,-0.6382012126350227,False,-0.7368189850987757,False
1.2312312312312312,-0.7816053865421136,-0.9064826567721394,False,-0.9064826567721394,False,-0.7648365587204407,False
1.2412412412412412,-0.7645270214108316,-0.7127507614249712,False,-0.7127507614249712,False,-0.7087961792577784,False
1.2512512512512513,-0.7108648775398757,-0.5234861977394796,False,-0.5234861977394796,False,-0.634421309019305,False
1.2612612612612613,-0.622736204655753,-0.7031051624965645,False,-0.7031051624965645,False,-0.6021178889796788,False
1.2712712712712713,-0.5040067744798306,-0.5465925555645864,False,-0.5465925555645864,False,-0.5180120930986128,False
1.2812812812812813,-0.36015995931110156,-0.35338286947695646,False,-0.35338286947695646,False,-0.3738193057027031,False
1.2912912912912913,-0.19807648111584789,-0.22823659811639968,False,-0.22823659811639968,False,-0.2253640877174968,False
1.3013013013013013,-0.025731211800834475,-0.10525940581296966,False,-0.10525940581296966,False,-0.0665038393300024,False
1.3113113113113113,0.1481816559134341,0.15211779341079087,False,0.15211779341079087,False,0.10988124895967989,False
1.3213213213213213,0.3146790457406773,0.2448496241082666,False,0.2448496241082666,False,0.2803061597812022,False
1.3313313313313313,0.46495484872802495,0.49964442510701995,False,0.49964442510701995,False,0.43870978107972575,False
1.3413413413413413,0.5908576384540236,0.5177239851534943,False,0.5177239851534943,False,0.5785402992928061,False
1.3513513513513513,0.6853544341263739,0.8159638752314405,False,0.8159638752314405,False,0.68529018683137,False
1.3613613613613613,0.7429537465581627,0.6746950335390897,False,0.6746950335390897,False,0.7199570188665554,False
1.3713713713713713,0.7600616848771751,0.7317192781348221,False,0.7317192781348221,False,0.7298260299469497,True
1.3813813813813813,0.7352470346732187,0.8058297016280351,False,0.8058297016280351,False,0.7096100796599023,False
1.3913913913913913,0.6693949507304869,0.566655016986028,False,0.566655016986028,False,0.6338569212864359,False
1.4014014014014013,0.5657341501428521,0.5835412395127993,False,0.5835412395127993,False,0.5527992923206142,False
1.4114114114114114,0.42972905127119837,0.5231720497690102,False,0.5231720497690102,False,0.4297064766854249,False
1.4214214214214214,0.268835885160134,0.16685426451990548,False,0.16685426451990548,False,0.2468773246189338,False
1.4314314314314314,0.09213001936328986,0.10221222833799008,False,0.10221222833799008,False,0.07952732144869878,False
1.4414414414414414,-0.09017988770721395,-0.07601393793467479,False,-0.07601393793467479,False,-0.07783860565488866,False
1.4514514514514514,-0.2673272632520015,-0.2177859912301336,False,-0.2177859912301336,False,-0.2629247720439546,False
1.4614614614614614,-0.42862177412203256,-0.5169785100758403,False,-0.5169785100758403,False,-0.4608220997786051,False
1.4714714714714714,-0.5641058363033581,-0.6673725310588822,False,-0.6673725310588822,False,-0.5949101266710506,False
1.4814814814814814,-0.665193328212481,-0.6217366475733792,False,-0.6217366475733792,False,-0.6495810011567749,False
1.4914914914914914,-0.7252489747654113,-0.6996303496145815,False,-0.6996303496145815,False,-0.6814596012074963,False
1.5015015015015014,-0.740068122822998,-0.7182743916289015,False,-0.7182743916289015,False,-0.69596504089336,False
1.5115115115115114,-0.7082206499094363,-0.6786301506300921,False,-0.6786301506300921,False,-0.6796431648183996,False
1.5215215215215214,-0.6312294903574142,-0.6866933093579604,False,-0.6866933093579604,False,-0.61963634219397,False
1.5315315315315314,-0.5135634854461648,-0.4959869496770265,False,-0.4959869496770265,False,-0.4987811832457891,False
1.5415415415415414,-0.3624355294513353,-0.3424709119350202,False,-0.3424709119350202,False,-0.3463888081226579,False
1.5515515515515514,-0.187409670060867,-0.2298210591401771,False,-0.2298210591401771,False,-0.16886260322783814,False
1.5615615615615615,0.00016585015245644452,0.09347004765905041,False,0.09347004765905041,False,0.030953509757967096,False
1.5715715715715715,0.187869550288919,0.2160121352226975,False,0.2160121352226975,False,0.19594313980859862,False
1.5815815815815815,0.3630197418279328,0.2818312325681394,False,0.2818312325681394,False,0.33814493470216395,False
1.5915915915915915,0.5135380113825201,0.5632239535414033,False,0.5632239535414033,False,0.4830425428229145,False
1.6016016016016015,0.6288048777257588,0.5494265647909512,False,0.5494265647909512,False,0.604627369664789,False
1.6116116116116117,0.7004464604228187,0.7673662218471762,False,0.7673662218471762,False,0.7067440522849185,False
1.6216216216216217,0.7229923919192963,0.8228049603163508,False,0.8228049603163508,False,0.7371605750688773,True
1.6316316316316317,0.694351107511329,0.6248249077606197,False,0.6248249077606197,False,0.6902678594988689,False
1.6416416416416417,0.6160589622797424,0.6939025936653251,False,0.6939025936653251,False,0.6248993583165889,False
1.6516516516516517,0.4932739066197101,0.5240936559869386,False,0.5240936559869386,False,0.5224472844328893,False
1.6616616616616617,0.3345019118276735,0.389353954585174,False,0.389353954585174,False,0.3810970302084636,False
1.6716716716716717,0.15106386717524006,0.2602303604674656,False,0.2602303604674656,False,0.1984333341103569,False
1.6816816816816818,-0.0436690949827914,-0.05647429463020381,False,-0.05647429463020381,False,-0.032592016330800964,False
1.6916916916916918,-0.23522448624963618,-0.2817761545689488,False,-0.2817761545689488,False,-0.2606086590071952,False
1.7017017017017018,-0.40909723031148326,-0.4717678462668544,False,-0.4717678462668544,False,-0.44571754420862136,False
1.7117117117117118,-0.5518609799911262,-0.6151621874067914,False,-0.6151621874067914,False,-0.5737587976816818,False
1.7217217217217218,-0.6522369634795584,-0.6586064781916305,False,-0.6586064781916305,False,-0.6401228288117047,False
1.7317317317317318,-0.7020339846276531,-0.6730013718746148,False,-0.6730013718746148,False,-0.6592212504446674,False
1.7417417417417418,-0.6968787578591619,-0.6734032208652528,False,-0.6734032208652528,False,-0.6370866401561803,False
1.7517517517517518,-0.6366682746583313,-0.5689770456070282,False,-0.5689770456070282,False,-0.5718436477221074,False
1.7617617617617618,-0.5256948436951797,-0.5247029977253594,False,-0.5247029977253594,False,-0.46277246144496,False
1.7717717717717718,-0.3724186996459666,-0.27267583224279934,False,-0.27267583224279934,False,-0.30995218439721006,False
1.7817817817817818,-0.18889097066550065,-0.20462337663357721,False,-0.20462337663357721,False,-0.1280419798628593,False
1.7917917917917918,0.010140783733349886,0.14752847442465641,False,0.14752847442465641,False,0.07170267237099638,False
1.8018018018018018,0.20838372245874212,0.24618603439440045,False,0.24618603439440045,False,0.22906614205032869,False
1.8118118118118118,0.38932171485275174,0.3297783345437886,False,0.3297783345437886,False,0.3480952455986845,False
1.8218218218218218,0.5376030885931485,0.4552727079646486,False,0.4552727079646486,False,0.47937737365610755,False
1.8318318318318318,0.6403777777944849,0.6799496292126727,False,0.6799496292126727,False,0.6050862878709701,False
1.8418418418418419,0.6884657801919272,0.6696003168834734,False,0.6696003168834734,False,0.6730910960430826,False
1.8518518518518519,0.677247455932085,0.7371252315445956,False,0.7371252315445956,False,0.6779938637277905,True
1.8618618618618619,0.6071851308798049,0.6452141545591789,False,0.6452141545591789,False,0.6050855898824978,False
1.8718718718718719,0.4839137031690893,0.4785101120951674,False,0.4785101120951674,False,0.45486627881242453,False
1.8818818818818819,0.3178735538964257,0.26207520156402686,False,0.26207520156402686,False,0.26103650269178547,False
1.8918918918918919,0.12349925592610599,0.038402769437291207,False,0.038402769437291207,False,0.06765819249652512,False
1.901901901901902,-0.08198106201300358,-0.10613709811511163,False,-0.10613709811511163,False,-0.09789470096513132,False
1.911911911911912,-0.2800421002274664,-0.22523077466156202,False,-0.22523077466156202,False,-0.25774099041223514,False
1.921921921921922,-0.45252764826127173,-0.436978794127827,False,-0.436978794127827,False,-0.43716773002006,False
1.931931931931932,-0.5833385381188251,-0.6819598489570136,False,-0.6819598489570136,False,-0.5844991595864601,False
1.941941941941942,-0.6599845808330282,-0.6456106975026608,False,-0.6456106975026608,False,-0.6426380067291584,False
1.951951951951952,-0.6748478101755997,-0.6425804116925276,False,-0.6425804116925276,False,-0.6491530663521574,False
1.961961961961962,-0.6260244364934878,-0.6978831259754641,False,-0.6978831259754641,False,-0.6145036959795724,False
1.971971971971972,-0.5176470721626869,-0.5059820493148804,False,-0.5059820493148804,False,-0.5067388257329948,False
1.981981981981982,-0.3596345868764228,-0.35567745753357616,False,-0.35567745753357616,False,-0.35685758263537165,False
1.991991991991992,-0.1668705951897993,-0.23355551677549335,False,-0.23355551677549335,False,-0.17748610075462679,False
2.002002002002002,0.04213179464542956,0.06077487384248993,False,0.06077487384248993,False,0.04459735841596943,False
2.012012012012012,0.2469672604039875,0.28193125763010474,False,0.28193125763010474,False,0.2724233452256096,False
2.022022022022022,0.4273200014168015,0.5046130365139717,False,0.5046130365139717,False,0.4598169267224114,False
2.032032032032032,0.5649999519073085,0.6474599599450308,False,0.6474599599450308,False,0.5591473010924412,False
2.042042042042042,0.6458287658423809,0.5324583720621973,False,0.5324583720621973,False,0.5762521245491485,False
2.052052052052052,0.661176487720634,0.5832818424255006,False,0.5832818424255006,False,0.5865483391908436,True
2.062062062062062,0.6089765090171807,0.6504104913298867,False,0.6504104913298867,False,0.5822182915001807,False
2.0720720720720722,0.4940926855815302,0.5324748771421544,False,0.5324748771421544,False,0.5097264248853371,False
2.0820820820820822,0.3279746775341444,0.36217319179099344,False,0.36217319179099344,False,0.3905484588730778,False
2.0920920920920922,0.12761001024511215,0.34482894002755393,False,0.34482894002755393,False,0.2300132812864071,False
2.1021021021021022,-0.08614313405014361,-0.05513969362595544,False,-0.05513969362595544,False,0.0070870549950144066,False
2.1121121121121122,-0.29068782120406983,-0.21740478410612474,False,-0.21740478410612474,False,-0.20715485777853956,False
2.1221221221221223,-0.46407282002210576,-0.39423641741292803,False,-0.39423641741292803,False,-0.379853009169576,False
2.1321321321321323,-0.5873800394390059,-0.5356797659296048,False,-0.5356797659296048,False,-0.5175787489939896,False
2.1421421421421423,-0.6468535224298148,-0.6728136357323018,False,-0.6728136357323018,False,-0.5941419912751995,False
2.1521521521521523,-0.6355251828992197,-0.5734595192411132,False,-0.5734595192411132,False,-0.5951173115221512,False
2.1621621621621623,-0.5541374316093847,-0.6141912613096043,False,-0.6141912613096043,False,-0.5396719551680709,False
2.1721721721721723,-0.41123277560897475,-0.4279430845942524,False,-0.4279430845942524,False,-0.4130105851133569,False
2.1821821821821823,-0.22236891703347827,-0.25203358274984766,False,-0.25203358274984766,False,-0.22101829769372952,False
2.1921921921921923,-0.008515758008875605,-0.004387190021649534,False,-0.004387190021649534,False,0.012146968814222565,False
2.2022022022022023,0.20621274513906793,0.3458112783274136,False,0.3458112783274136,False,0.22028085991145938,False
2.2122122122122123,0.39725510232859274,0.2668028114411226,False,0.2668028114411226,False,0.36213677667466954,False
2.2222222222222223,0.5424299051777555,0.5953553171960869,False,0.5953553171960869,False,0.4752035822298284,False
2.2322322322322323,0.6245686465769327,0.4935702645683471,False,0.4935702645683471,False,0.5381507800113611,False
2.2422422422422423,0.6336364473101953,0.5950881924801592,False,0.5950881924801592,False,0.5728784050434077,False
2.2522522522522523,0.5680703660317429,0.653447924090598,False,0.653447924090598,False,0.5502650071744228,False
2.2622622622622623,0.435146907010142,0.43975947053951236,False,0.43975947053951236,False,0.4114342542363034,False
2.2722722722722724,0.25029931988986287,0.18292414174686972,False,0.18292414174686972,False,0.2072627589146724,False
2.2822822822822824,0.03542952631752417,-0.0016028027250866786,False,-0.0016028027250866786,False,0.010043347390866764,False
2.2922922922922924,-0.18361544185471593,-0.14339632236027658,False,-0.14339632236027658,False,-0.18035996152045206,False
2.3023023023023024,-0.3801222501250273,-0.4305220120841119,False,-0.4305220120841119,False,-0.36583299644223344,False
2.3123123123123124,-0.52978407221527,-0.5132273270834357,False,-0.5132273270834357,False,-0.502413654064897,False
2.3223223223223224,-0.6137664231317945,-0.6100893078779389,False,-0.6100893078779389,False,-0.5769633299658368,False
2.3323323323323324,-0.6211739694989191,-0.673991845601669,False,-0.673991845601669,False,-0.5604092413074534,False
2.3423423423423424,-0.5505855279956693,-0.3843670941086841,False,-0.3843670941086841,False,-0.458554602953897,False
2.3523523523523524,-0.4104292858708187,-0.36572438817342273,False,-0.36572438817342273,False,-0.35921113698716656,False
2.3623623623623624,-0.21810968335667805,-0.34145197310595915,False,-0.34145197310595915,False,-0.23382848503647194,False
2.3723723723723724,0.0020448288650860157,0.011386607961800417,False,0.011386607961800417,False,-0.02796732716599505,False
2.3823823823823824,0.2217874716367597,0.18135935105911977,False,0.18135935105911977,False,0.19849312562258653,False
2.3923923923923924,0.41255214474634927,0.4727574715123337,False,0.4727574715123337,False,0.38508734138455997,False
2.4024024024024024,0.5491923699837395,0.4878040159320486,False,0.4878040159320486,False,0.5018707760798429,False
2.4124124124124124,0.6133694353618453,0.6041138219726013,False,0.6041138219726013,False,0.5709746076281293,False
2.4224224224224224,0.5961257286751075,0.6364268881068246,False,0.6364268881068246,False,0.5792838032591416,True
2.4324324324324325,0.4992699563236614,0.5641699939311824,False,0.5641699939311824,False,0.4808506481158645,False
2.4424424424424425,0.3353467769293129,0.25520618000322465,False,0.25520618000322465,False,0.29296085952624246,False
2.4524524524524525,0.12614732381526594,0.10731244023750679,False,0.10731244023750679,False,0.08657738657360803,False
2.4624624624624625,-0.10008421244900281,-0.12620820437824518,False,-0.12620820437824518,False,-0.11545503217619715,False
2.4724724724724725,-0.3124061780135476,-0.3552778440688771,False,-0.3552778440688771,False,-0.28306825739644026,False
2.4824824824824825,-0.48140777641829635,-0.35063989439514276,False,-0.35063989439514276,False,-0.40570053232140085,False
2.4924924924924925,-0.5833348152025318,-0.5512737330782933,False,-0.5512737330782933,False,-0.5213909416687551,False
2.5025025025025025,-0.6035290765615762,-0.7046222807088853,False,-0.7046222807088853,False,-0.5623475682945807,False
2.5125125125125125,-0.5386717226899331,-0.46805731152661767,False,-0.46805731152661767,False,-0.45652277396901514,False
2.5225225225225225,-0.3974718248414805,-0.24918915017958548,False,-0.24918915017958548,False,-0.28825724824162624,False
2.5325325325325325,-0.19965052164698274,-0.13772064722685418,False,-0.13772064722685418,False,-0.1419156326303651,False
2.5425425425425425,0.026687907330434635,-0.051308031209867364,False,-0.051308031209867364,False,0.014200965083955077,False
2.5525525525525525,0.24896824408944396,0.21872859510364187,False,0.21872859510364187,False,0.22341548146885615,False
2.5625625625625625,0.43480902572582075,0.5256978033081027,False,0.5256978033081027,False,0.41749169111079626,False
2.5725725725725725,0.5567773048090797,0.5016931166399954,False,0.5016931166399954,False,0.5262266833942465,False
2.5825825825825826,0.5965320303711542,0.6319606270079774,False,0.6319606270079774,False,0.5698252753826973,False
2.5925925925925926,0.5477188853878393,0.6076646730756952,False,0.6076646730756952,False,0.5209548009993871,False
2.6026026026026026,0.41714264508228405,0.3514630100673074,False,0.3514630100673074,False,0.3667753629442743,False
2.6126126126126126,0.2239855790421418,0.2203426701717922,False,0.2203426701717922,False,0.15333351237244935,False
2.6226226226226226,-0.002870924193188678,-0.16539956283780213,False,-0.16539956283780213,False,-0.057376389766870366,False
2.6326326326326326,-0.22907156805330767,-0.2920238542847659,False,-0.2920238542847659,False,-0.14792738604293548,False
2.6426426426426426,-0.4199575432933827,-2.4378893458817017,True,0.13165156033213593,False,-0.20910312232810524,False
2.6526526526526526,-0.5459111442081126,-0.6423592405358586,False,-0.6423592405358586,False,-0.38842552313600726,False
2.6626626626626626,-0.5870474740886659,-0.4575117622597415,False,-0.4575117622597415,False,-0.5127733963505053,False
