time,clean,noisy,interpolated,smoothed
0.8216432865731462,-0.7639415151422883,-0.5216275705386686,-0.5216275705386686,-0.6642054807020417
0.8416833667334669,-0.7086864298192029,-0.7262838400728686,-0.7262838400728686,-0.6171336526799115
0.8617234468937875,-0.6426848570569711,-0.6216617653323432,-0.6216617653323432,-0.5629565026332619
0.8817635270541082,-0.5670645272775926,-0.40912746023233204,-0.40912746023233204,-0.5015453557652845
0.9018036072144289,-0.48309601314972733,-0.482113216463159,-0.482113216463159,-0.43246395987697556
0.9218436873747494,-0.3921715313048054,-0.3937008058481625,-0.3937008058481625,-0.3543660820834365
0.9418837675350701,-0.2957819929735725,-0.37019079200950766,-0.37019079200950766,-0.2678474973176006
0.9619238476953907,-0.19549267981268642,-0.05274881595968528,-0.05274881595968528,-0.17762367098799994
0.9819639278557114,-0.09291793989017344,-0.007316718177267104,-0.007316718177267104,-0.08782081588255854
1.002004008016032,0.010304688886617609,-0.15473533764797465,-0.15473533764797465,0.004103272700058846
1.0220440881763526,0.11254051483003989,0.08646269694293329,0.08646269694293329,0.10434778224073786
1.0420841683366733,0.2121834757278513,0.16630580211029058,0.16630580211029058,0.21342277620841194
1.062124248496994,0.3076812642878698,0.4595366816626103,0.4595366816626103,0.32327053785664067
1.0821643286573146,0.3975594043819495,0.42008834849479,0.42008834849479,0.42371080156999524
1.1022044088176353,0.4804439063876401,0.5109596676490896,0.5109596676490896,0.5087391167578122
1.122244488977956,0.555082155324556,0.6486535231956831,0.6486535231956831,0.5766935043294281
1.1422845691382766,0.6203617161452809,0.6642934097111481,0.6642934097111481,0.6281864241475307
1.1623246492985972,0.675326775941409,0.7364717240953067,0.6808408634879135,0.6659961714283149
1.1823647294589177,0.7191919823675024,0.697388317264679,0.697388317264679,0.6947485574508924
1.2024048096192383,0.7513534806119272,0.6846898240296907,0.6846898240296907,0.7180253818499875
1.222444889779559,0.7713969970467447,0.7660908015025221,0.7660908015025221,0.7352618140941213
1.2424849699398797,0.7791028655238018,0.829097971200021,0.829097971200021,0.74215697984092
1.2625250501002003,0.7744479413795242,0.7082017724083208,0.7082017724083208,0.7341895592023325
1.282565130260521,0.7576043977815659,0.8041163497928223,0.8041163497928223,0.7093537128934859
1.3026052104208417,0.7289354483100868,0.6425787999483864,0.6425787999483864,0.6682984439555537
1.3226452905811623,0.6889880878398212,0.6852319359866352,0.6852319359866352,0.6136287817283304
1.342685370741483,0.6384829901245035,0.5382107032625372,0.5382107032625372,0.5497564547610755
1.3627254509018036,0.578301744265799,0.4625556252313402,0.4682323447525005,0.4826138083202807
1.3827655310621243,0.5094716528039014,0.3982539862424638,0.3982539862424638,0.41788511469257295
1.4028056112224447,0.43314835088199316,0.3624757462900936,0.3624757462900936,0.3578962054991744
1.4228456913827654,0.3505965382627858,0.19013384440508485,0.19013384440508485,0.29910458452912275
1.442885771543086,0.26316914343718617,0.4599915797963697,0.4599915797963697,0.2335985949741659
1.4629258517034067,0.17228526126802163,0.10628800685139518,0.10628800685139518,0.15553074016893925
1.4829659318637274,0.07940722224720663,0.11648106533402114,0.11648106533402114,0.06667021298914097
1.503006012024048,-0.013982837705408547,-0.13287974361417262,-0.13287974361417262,-0.02585844770165661
1.5230460921843687,-0.10640653303413881,-0.08389148695413517,-0.08389148695413517,-0.11689400203767482
1.5430861723446894,-0.19641253706542117,-0.1803486433755531,-0.1803486433755531,-0.20637920938472565
1.56312625250501,-0.28259927726710093,-0.2833554403853527,-0.2833554403853527,-0.2950449883137664
1.5831663326653307,-0.3636366638677164,-0.45147302183136806,-0.40000205629343244,-0.3792465076971464
1.6032064128256511,-0.43828651653562084,-0.5166486722015121,-0.5166486722015121,-0.45252912970284065
1.6232464929859718,-0.505421377047873,-0.6673618421474767,-0.6673618421474767,-0.512601299456685
1.6432865731462925,-0.5640414238498587,-0.3530129042040116,-0.3530129042040116,-0.5641962822776091
1.6633266533066131,-0.613289236639263,-0.6115023112870707,-0.6115023112870707,-0.6130538263530496
1.6833667334669338,-0.6524621950593976,-0.8508021113698739,-0.8508021113698739,-0.6589487472983395
1.7034068136272544,-0.6810223346597738,-0.5899233245290316,-0.5899233245290316,-0.6962395738503788
1.723446893787575,-0.6986035248344235,-0.6182120167465731,-0.7378710196030713,-0.7179307251741733
1.7434869739478958,-0.7050158768051092,-0.885818714677111,-0.885818714677111,-0.7179142720720251
1.7635270541082164,-0.7002473341783024,-0.7415042524669022,-0.7415042524669022,-0.6937781626159637
1.783567134268537,-0.6844624434609788,-0.6161344970990678,-0.6161344970990678,-0.6501718390282641
1.8036072144288577,-0.6579983464596063,-0.5993704175542802,-0.5993704175542802,-0.5974120638014243
1.8236472945891782,-0.6213580800085741,-0.7222474077366363,-0.5317213242265204,-0.5458862891324112
1.8436873747494988,-0.575201310299818,-0.4640722308987605,-0.4640722308987605,-0.502021407972625
1.8637274549098195,-0.520332668567823,-0.453637130794449,-0.453637130794449,-0.4671128712493804
1.8837675350701402,-0.45768789141887656,-0.38323591755830516,-0.38323591755830516,-0.43700229230033416
1.9038076152304608,-0.3883180021272815,-0.5205746898244372,-0.5205746898244372,-0.4033037908126244
1.9238476953907815,-0.3133717982606257,-0.27304045718613135,-0.39366076223305246,-0.35761954177705507
1.9438877755511021,-0.23407693561459647,-0.26674683464166765,-0.26674683464166765,-0.2959654131781718
1.9639278557114228,-0.15171991828191095,-0.35588391861443874,-0.35588391861443874,-0.21957266755540947
1.9839679358717435,-0.06762531947458851,-0.007683603937081042,-0.007683603937081042,-0.13212433264401816
2.004008016032064,0.016865432729327404,-0.1259821016638229,-0.1259821016638229,-0.03675183842715713
2.024048096192385,0.10041536634318776,0.06746503851900695,0.06746503851900695,0.06364043720094038
2.0440881763527052,0.18171303593682517,0.11211738125065122,0.11211738125065122,0.16265698111439905
2.064128256513026,0.2594930219015636,0.3843161882619204,0.3843161882619204,0.24929726798927448
2.0841683366733466,0.33255553946491356,0.4538488828259919,0.4538488828259919,0.3145787992479062
2.1042084168336674,0.39978485500603594,0.31611072182904293,0.31611072182904293,0.3604771009047877
2.124248496993988,0.4601662284661256,0.35654113633229145,0.35654113633229145,0.39959609712039607
2.1442885771543083,0.5128011261609051,0.3608763087364207,0.3608763087364207,0.44379708345074104
2.164328657314629,0.5569204776479589,0.47040121292200693,0.47040121292200693,0.49361580296485436
2.1843687374749496,0.5918957829862781,0.7536639466517746,0.7536639466517746,0.5396854746336399
2.2044088176352705,0.6172479122062731,0.4844305251300843,0.4844305251300843,0.5733061177009782
2.224448897795591,0.6326534765031957,0.6660773519962848,0.6660773519962848,0.5937190580641704
2.244488977955912,0.6379486899627935,0.559087735746058,0.559087735746058,0.6055859668101157
2.2645290581162323,0.6331306808918047,0.6285181877982448,0.6285181877982448,0.6121192267549822
2.284569138276553,0.6183562524143753,0.6400561142137734,0.6400561142137734,0.6114548504326593
2.3046092184368736,0.5939381322652154,0.6368789771874696,0.6368789771874696,0.5980472133782527
2.3246492985971945,0.5603387910281686,0.6362855318686405,0.6362855318686405,0.5668578392826215
2.344689378757515,0.5181619458217881,0.5528172797498452,0.5528172797498452,0.5175140672840117
2.3647294589178354,0.46814190203791944,0.4835461765489076,0.4835461765489076,0.4558604469913519
2.3847695390781563,0.4111309186503776,0.2994064222898479,0.2994064222898479,0.3909829469909695
2.4048096192384767,0.34808481233046273,0.3322308346725451,0.3322308346725451,0.3295085752851114
2.4248496993987976,0.2800470416905406,0.445059675696613,0.2900772806645404,0.2723707555530162
2.444889779559118,0.20813153504369436,0.24792372665653578,0.24792372665653578,0.216475214657962
2.464929859719439,0.13350454279987145,0.06583507839299282,0.06583507839299282,0.1583511337997274
2.4849699398797593,0.057365808772119574,0.2660014365606991,0.2660014365606991,0.0966524882061628
2.50501002004008,-0.01907063693106861,-0.06699825045423997,-0.06699825045423997,0.03306375067493616
2.5250501002004007,-0.09459575719394075,-0.06240365597640321,-0.06240365597640321,-0.02931932893665476
2.5450901803607215,-0.16802455443443157,-0.07488811601388136,-0.07488811601388136,-0.08995531397398826
2.565130260521042,-0.23821458557879163,-0.11377194383680089,-0.11377194383680089,-0.15212155238066605
2.5851703406813624,-0.3040836574282194,-0.3759142311023799,-0.18594620772808962,-0.2183670860609343
2.6052104208416833,-0.36462642961418756,-0.25812047161937834,-0.25812047161937834,-0.2856331612060905
2.6252505010020037,-0.418929671762505,-0.5494516292113039,-0.5494516292113039,-0.34725624957759427
2.6452905811623246,-0.46618594475448627,-0.29929235407957655,-0.29929235407957655,-0.3995585509631836
2.665330661322645,-0.5057055026885998,-0.4272159662340773,-0.4272159662340773,-0.4439934840490908
2.685370741482966,-0.5369262418588125,-0.5208579880392087,-0.5208579880392087,-0.4830343875940803
2.7054108216432864,-0.5594215552831514,-0.5830417425576748,-0.5830417425576748,-0.5173593050263565
2.7254509018036073,-0.5729059855094383,-0.50381476427821,-0.50381476427821,-0.546791025013152
2.7454909819639277,-0.5772386040389598,-0.51817759553791,-0.51817759553791,-0.5694870575190778
2.7655310621242486,-0.5724240821696577,-0.685690084178856,-0.685690084178856,-0.5792046881603589
2.785571142284569,-0.558611454785685,-0.7028534012432065,-0.7028534012432065,-0.5680339650359875
2.8056112224448895,-0.5360906150282054,-0.547068243870344,-0.547068243870344,-0.5344801892842248
2.8256513026052104,-0.5052866133007617,-0.43990051631941446,-0.43990051631941446,-0.48671967014179834
2.845691382765531,-0.46675186813784947,-0.3357992423674261,-0.4101391727094741,-0.43587182942926056
2.8657314629258517,-0.4211564285711052,-0.31232480837130905,-0.38037782909953377,-0.3872318238399556
2.885771543086172,-0.36927645727260155,-0.3506164854895934,-0.3506164854895934,-0.33885064835835493
2.905811623246493,-0.3119811304908398,-0.41048917933843104,-0.41048917933843104,-0.2873593545907557
2.9258517034068134,-0.250218174223277,-0.07375055108935197,-0.07375055108935197,-0.2328409447501081
2.9458917835671343,-0.18499827584612324,-0.26522744697619605,-0.26522744697619605,-0.17687387999423368
2.9659318637274548,-0.11737862626485612,-0.04131854945811329,-0.04131854945811329,-0.11739166878613905
2.9859719438877756,-0.048445859338310714,-0.20214524255320776,-0.20214524255320776,-0.04860079237892293
3.006012024048096,0.02070133728548063,0.011478555614734124,0.011478555614734124,0.03259987282498252
3.0260521042084165,0.08896966278510744,0.16227465643124667,0.16227465643124667,0.12127317273052711
3.0460921843687374,0.1552884194970341,0.2504437905301881,0.2504437905301881,0.20669337853777012
3.066132264529058,0.21862623496820782,0.3339426978916749,0.3339426978916749,0.2795669199773174
3.0861723446893787,0.278007029694478,0.3540558742965408,0.3540558742965408,0.3365473747460479
3.106212424849699,0.3325249844933351,0.38517470652606506,0.38517470652606506,0.37908907445552664
3.12625250501002,0.38135827921622073,0.446438087814536,0.4352441512448714,0.41028418231097596
3.1462925851703405,0.4237813957244487,0.4853135959636778,0.4853135959636778,0.43387124404021143
3.1663326653306614,0.45917580237139605,0.391313044692085,0.391313044692085,0.4547451103903441
3.186372745490982,0.48703886424288606,0.4880351765018347,0.4880351765018347,0.47738616893937524
3.2064128256513023,0.5069908526602497,0.4295000551796926,0.4295000551796926,0.5021539942590892
3.226452905811623,0.5187799584663517,0.6373154485077749,0.6373154485077749,0.524189592537764
3.2464929859719436,0.5222852458903603,0.5588523246154267,0.5588523246154267,0.5375327993541524
3.2665330661322645,0.5175175168026194,0.5761816883579112,0.5761816883579112,0.5398651336713388
3.286573146292585,0.5046180883995295,0.41134647375765837,0.41134647375765837,0.5321413635174791
3.306613226452906,0.48385552027360523,0.7327351452089876,0.7327351452089876,0.5149357717150036
3.3266533066132262,0.45562035890875036,0.37381376845843894,0.37381376845843894,0.4871748088831986
3.346693386773547,0.4204179983953609,0.49979553465332405,0.49979553465332405,0.44776062233816705
3.3667334669338675,0.37885978510932095,0.47016091377003716,0.47016091377003716,0.39739230751136856
3.3867735470941884,0.3316525208006015,0.40290329755409526,0.3373429395089068,0.33988355843099016
3.406813627254509,0.2795865425875238,0.20452496524777652,0.20452496524777652,0.28157231304590474
3.4268537074148293,0.22352257939323936,0.21979784028613614,0.21979784028613614,0.22765904879504012
3.44689378757515,0.16437760208351773,0.2033646403562411,0.2033646403562411,0.17919583407106843
3.4669338677354706,0.1031098987162242,0.14455053521683142,0.14455053521683142,0.13447737010423877
3.4869739478957915,0.040703616698024726,0.04604652414306164,0.04604652414306164,0.09169589821693724
3.507014028056112,-0.02184697987097918,-0.03503891099002608,0.0481846931269856,0.04848004921466046
3.527054108216433,-0.08355328687013426,0.05032286211090957,0.05032286211090957,0.0005013121819694527
3.5470941883767533,-0.14344792151930003,-0.006143480778343868,-0.006143480778343868,-0.05618529521342588
3.567134268537074,-0.20059982448856803,-0.08717185683443153,-0.08717185683443153,-0.12105639503063682
3.5871743486973946,-0.2541286680145105,-0.32085403698920867,-0.32085403698920867,-0.188977284110168
3.6072144288577155,-0.30321834811081577,-0.16844766697123065,-0.16844766697123065,-0.2540521904235381
3.627254509018036,-0.34712935519175087,-0.19424637217433402,-0.31971435751449273,-0.31203514074355626
3.6472945891783564,-0.38520983677498244,-0.4709810480577548,-0.4709810480577548,-0.3601384255793577
3.6673346693386772,-0.41690518806532034,-0.3949317820622475,-0.3949317820622475,-0.3977987334177327
3.6873747494989977,-0.44176603077153065,-0.4481754056105037,-0.4082633939887462,-0.4273533973533381
3.7074148296593186,-0.459454467067337,-0.421595005915245,-0.421595005915245,-0.4508312354407372
3.727454909819639,-0.46974852373997356,-0.5132962969340455,-0.5132962969340455,-0.46611741293758097
3.74749498997996,-0.4725447308185117,-0.6058686697640843,-0.6058686697640843,-0.4690640451690458
3.7675350701402803,-0.46785880886884135,-0.39386042985079617,-0.39386042985079617,-0.45958254691760236
3.787575150300601,-0.45582446920575354,-0.44346359357058796,-0.44346359357058796,-0.442711034337245
3.8076152304609217,-0.4366903610289665,-0.38639498162684505,-0.38639498162684505,-0.4225876817398502
3.8276553106212425,-0.4108152284719188,-0.43523078780759955,-0.43523078780759955,-0.3978662720850867
3.847695390781563,-0.3786613683083835,-0.5074083286777578,-0.5074083286777578,-0.36514866734404733
3.8677354709418834,-0.34078650516401626,-0.2092972830912099,-0.2092972830912099,-0.3254205592726447
3.8877755511022043,-0.29783422512903923,-0.28386459555001364,-0.28386459555001364,-0.2842705196240425
3.9078156312625247,-0.25052313030108864,-0.1894048071283456,-0.24277342013124872,-0.2454085895939476
3.9278557114228456,-0.19963489568154424,-0.2016822447124838,-0.2016822447124838,-0.2054482359635094
3.947895791583166,-0.1460014257281976,-0.18017266649870153,-0.18017266649870153,-0.15596857913426615
3.967935871743487,-0.09049132050501792,-0.3105040757225112,-0.3105040757225112,-0.09155970270724144
3.9879759519038074,-0.03399587059265424,0.11448979113436891,0.11448979113436891,-0.016156239119992824
4.008016032064128,0.02258519438730211,0.1986661898059208,0.1986661898059208,0.05974527727475621
4.028056112224449,0.07835797668692904,-0.023251109385846888,-0.023251109385846888,0.12746118423469413
4.04809619238477,0.13244847534316959,0.2472974228850714,0.2472974228850714,0.18353574933910824
4.06813627254509,0.1840162246953025,0.3563680850609584,0.3563680850609584,0.2275166733221442
4.0881763527054105,0.23226729460925646,0.1861174782598059,0.1861174782598059,0.26145510027067426
4.108216432865731,0.276466452277442,0.3279580298776786,0.3279580298776786,0.29073983541361526
4.128256513026052,0.3159483002964637,0.2388896051044591,0.2388896051044591,0.3206844909506439
4.148296593186372,0.3501272233653633,0.36681559027091765,0.36681559027091765,0.35098505965782534
4.168336673346693,0.378505996093305,0.4548122269606832,0.4548122269606832,0.3754806402175918
4.188376753507014,0.4006829267196219,0.4459210500714835,0.4459210500714835,0.38876018589187394
4.208416833667335,0.4163574356615561,0.3535754070675306,0.38423326472060504,0.39262902474006267
4.228456913827655,0.42533399332049626,0.32254547936972655,0.32254547936972655,0.39504146754529174
4.248496993987976,0.4275243680824097,0.4013396631931541,0.4013396631931541,0.4022039598074254
4.268537074148297,0.4229481625159071,0.36168657560883477,0.36168657560883477,0.41189156906691105
4.288577154308617,0.41173164297029435,0.566751432190996,0.566751432190996,0.41464613806987943
4.3086172344689375,0.39410489467556964,0.42395362830307265,0.42395362830307265,0.40158158137844935
4.328657314629258,0.37039736062442724,0.38140123368884676,0.38140123368884676,0.3714517842376245
4.348697394789579,0.34103184756534055,0.37404940076643706,0.37404940076643706,0.3312626439042358
4.368737474949899,0.30651710596940557,0.19903668159275478,0.19903668159275478,0.29079026902492017
4.38877755511022,0.2674391124922878,0.21753414109212263,0.21753414109212263,0.2555702944984262
4.408817635270541,0.22445120290955325,0.28132101357773986,0.28132101357773986,0.22386275946367515
4.428857715430862,0.1782632204691005,0.2371037839629292,0.2371037839629292,0.18998617514968758
4.448897795591182,0.12962985883059436,0.12143692184543983,0.12143692184543983,0.15008186833854067
4.468937875751503,0.07933839004593114,0.10441523141739588,0.10441523141739588,0.10409443676296198
4.488977955911824,0.02819597622220651,0.12889528109942136,0.12889528109942136,0.053444713721308414
4.509018036072144,-0.022983231505171592,-0.12305633329568183,-0.12305633329568183,-0.0015340705781244038
4.529058116232465,-0.07339100132964833,0.08070756963355481,0.08070756963355481,-0.061433692658234604
4.5490981963927855,-0.12223773262529417,-0.1411184523345641,-0.1411184523345641,-0.12501710158031842
4.569138276553106,-0.16876477218710018,-0.23557439428292087,-0.23557439428292087,-0.18718663289593374
4.589178356713426,-0.21225614358857525,-0.29650976104198556,-0.29650976104198556,-0.2416202399821257
4.609218436873747,-0.2520495091774409,-0.31110688301092904,-0.31110688301092904,-0.28608245743118343
4.629258517034068,-0.28754619778497337,-0.2688626440147362,-0.2688626440147362,-0.3237495810190817
4.649298597194389,-0.3182201473064253,-0.22714468804877652,-0.35819757634196425,-0.3589106219987489
4.669338677354709,-0.3436256296445671,-0.44753250866919236,-0.44753250866919236,-0.39252058450361277
4.68937875751503,-0.3634036457884988,-0.38357082039314944,-0.38357082039314944,-0.4215428985463751
4.709418837675351,-0.37728690068976406,-0.4837155842352578,-0.4837155842352578,-0.44070801910389534
4.729458917835671,-0.38510329073902383,-0.25587380622121636,-0.5100986140020285,-0.44541290112679477
4.749498997995992,-0.38677786066378145,-0.5364816437687993,-0.5364816437687993,-0.43556121410529297
4.7695390781563125,-0.38233321117481145,-0.29329832726983496,-0.29329832726983496,-0.4163486543633611
4.789579158316633,-0.37188836329522346,-0.3526932284095421,-0.3526932284095421,-0.3932371822798724
4.809619238476953,-0.3556561096221887,-0.5163941561394563,-0.5163941561394563,-0.36757382644186914
4.829659318637274,-0.3339389064158242,-0.3354764498124259,-0.3354764498124259,-0.3399209451907556
4.849699398797595,-0.3071233830146005,-0.2249389718825761,-0.2249389718825761,-0.314653361705864
4.869739478957916,-0.27567356629334666,-0.2121689746067048,-0.2121689746067048,-0.29557225736927295
4.889779559118236,-0.24012293738472493,-0.32970880089404603,-0.32970880089404603,-0.2775855143505374
4.909819639278557,-0.20106545538351606,-0.436176219711709,-0.436176219711709,-0.24786680219174448
4.929859719438878,-0.15914569798519856,-0.16329351244679258,-0.16329351244679258,-0.19688814584995337
4.949899799599198,-0.11504828175350904,-0.1599933348910673,-0.1599933348910673,-0.12700423693737756
4.969939879759519,-0.06948673478483716,-0.09720684882400173,-0.09720684882400173,-0.051480594077297805
4.98997995991984,-0.023192001802684672,0.18257288679346795,0.18257288679346795,0.013219287355769974
5.01002004008016,0.023099233919411388,0.14251384421667343,0.14251384421667343,0.05727963256965867
5.03006012024048,0.06865622598865406,0.0422772676523208,0.07097102849556769,0.08381219085688914
5.050100200400801,0.11276565338496725,-0.0005717872255380646,-0.0005717872255380646,0.10503431889089733
5.070140280561122,0.15474274214417724,0.1113759868913984,0.1113759868913984,0.13074862176702765
5.090180360721443,0.19394184758912603,0.20738378834845878,0.20738378834845878,0.16114197250240345
5.110220440881763,0.2297663343597733,0.24769117434580246,0.24769117434580246,0.19057685220756662
5.130260521042084,0.26167760387810085,0.16479353638312452,0.16479353638312452,0.21548277996525364
5.150300601202405,0.28920313354298793,0.26645182496699316,0.26645182496699316,0.23709467241714532
5.170340681362725,0.311943408635126,0.23730064659628117,0.23730064659628117,0.2585932161862332
5.190380761523046,0.32957764634232073,0.28682367324014274,0.28682367324014274,0.28146806752567793
5.210420841683367,0.34186823118685417,0.25860382486181877,0.25860382486181877,0.3033179389000668
5.2304609218436875,0.34866380212343034,0.40576655463180555,0.40576655463180555,0.3181051638635256
5.2505010020040075,0.34990095333839266,0.3569881725059965,0.3569881725059965,0.3205165875377958
5.270541082164328,0.34560453296884847,0.42328130222994115,0.42328130222994115,0.312218999997435
5.290581162324649,0.33588654622017305,0.0840369626936237,0.0840369626936237,0.30266133450885874
5.31062124248497,0.32094369134023937,0.3523595387031082,0.3523595387031082,0.30113369046972926
5.33066132264529,0.30105357826386236,0.2531966524664465,0.2531966524664465,0.3078453362090128
5.350701402805611,0.2765697001391665,0.39279100792567306,0.39279100792567306,0.3135313476743893
5.370741482965932,0.24791524707463738,0.4000676950245825,0.4000676950245825,0.30688049282771085
5.390781563126252,0.21557586900951253,0.2181790042157139,0.2181790042157139,0.281845123076339
5.410821643286573,0.180091510346273,0.41238834370155447,0.41238834370155447,0.24013933333354498
5.430861723446894,0.1420474526585005,0.08498087700354334,0.08498087700354334,0.18954318486418445
5.4509018036072145,0.10206471320062467,0.10120288697985343,0.10120288697985343,0.13918048953365245
5.4709418837675345,0.06078995593629029,-0.15358936739237283,0.09058219400264342,0.09382599367051121
5.490981963927855,0.01888507824645864,0.07996150102543341,0.07996150102543341,0.051862008312935984
5.511022044088176,-0.022983359704447717,0.023168157209224813,0.023168157209224813,0.008995322559944516
5.531062124248497,-0.06415469481541797,0.05961089139995791,-0.03217037931602023,-0.036541718630082994
5.551102204408817,-0.10398454349228495,-0.08750891584126527,-0.08750891584126527,-0.08214484211808333
5.571142284569138,-0.1418548442022195,-0.14723818749619694,-0.14723818749619694,-0.12323770347225678
5.591182364729459,-0.17718340431664792,-0.23423042907558403,-0.23423042907558403,-0.1575790542586156
5.611222444889779,-0.20943280448958568,-0.14036166246278414,-0.14036166246278414,-0.18740068911645952
5.6312625250501,-0.23811852513228635,-0.1413250622374866,-0.1413250622374866,-0.2164252190322812
5.651302605210421,-0.26281617290678894,-0.3024574141727994,-0.3024574141727994,-0.24481135402222157
5.671342685370742,-0.2831677003431187,-0.35627578134368554,-0.35627578134368554,-0.2688449093005614
5.691382765531062,-0.2988865284333497,-0.22641059601061686,-0.22641059601061686,-0.28523027090749326
5.7114228456913825,-0.3097615000935712,-0.3013736336492617,-0.3013736336492617,-0.2934095633489605
5.731462925851703,-0.3156596114169645,-0.3637840388778151,-0.3637840388778151,-0.2942877126032486
5.751503006012024,-0.31652748735929936,-0.21739203379765767,-0.2923119478814242,-0.2894979080935781
5.771543086172344,-0.3123915885854514,-0.22083985688503327,-0.22083985688503327,-0.28151709994177915
5.791583166332665,-0.3033571563419673,-0.31051856697953334,-0.31051856697953334,-0.2718990784428216
5.811623246492986,-0.2896059220879778,-0.26286265870401926,-0.26286265870401926,-0.25901119894272795
5.831663326653306,-0.2713926279034225,-0.27092021368240954,-0.27092021368240954,-0.23864905155808674
5.851703406813627,-0.24904042209971122,-0.2308638016860735,-0.2308638016860735,-0.20760868790637313
5.871743486973948,-0.22293521170019112,-0.23815401731063846,-0.23815401731063846,-0.16789063821804887
5.891783567134269,-0.1935190692730247,-0.23760885950737626,-0.08756120297516068,-0.12777959820006332
5.911823647294589,-0.1612828057492282,0.0630316113603171,0.0630316113603171,-0.0960532808289148
5.9318637274549095,-0.1267578331334861,0.003649981702580435,-0.07694939644667431,-0.07265649947556503
5.95190380761523,-0.0905074512361657,-0.21693040425366572,-0.21693040425366572,-0.04731409218522171
5.971943887775551,-0.05311770057665914,-0.04962254335838142,-0.04962254335838142,-0.010332378924462874
5.991983967935871,-0.015187929321991749,0.08848315874020354,0.08848315874020354,0.036398591529077616
6.012024048096192,0.02267877454164364,0.13721726381879457,0.12850621965705036,0.08110764474827044
6.032064128256513,0.05988513368638108,0.03832968932169957,0.16852928057389716,0.11360966097507152
